symbol,date,open,high,low,close,volume
SEYB.N0000,2023-10-06,38.5,38.5,36.9,37.2,3866
SEYB.N0000,2023-10-09,37.2,37.4,36.1,36.8,22488
SEYB.N0000,2023-10-10,36.9,37.9,36.0,36.0,133660
SEYB.N0000,2023-10-11,36.8,36.8,35.1,35.6,27242
SEYB.N0000,2023-10-12,35.2,37.5,35.2,36.8,50022
SEYB.N0000,2023-10-13,36.0,38.3,36.0,36.5,6920
SEYB.N0000,2023-10-16,37.9,37.9,34.6,35.8,34838
SEYB.N0000,2023-10-17,35.0,36.7,35.0,35.0,38216
SEYB.N0000,2023-10-18,35.8,35.8,34.9,35.0,14666
SEYB.N0000,2023-10-19,34.8,35.5,33.5,34.5,69528
SEYB.N0000,2023-10-20,35.8,37.5,34.8,37.0,262160
SEYB.N0000,2023-10-23,35.6,39.0,35.6,37.0,88941
SEYB.N0000,2023-10-24,37.4,37.4,35.1,36.4,2756
SEYB.N0000,2023-10-25,35.0,35.9,35.0,35.3,13453
SEYB.N0000,2023-10-26,35.3,35.8,34.8,35.0,69295
SEYB.N0000,2023-10-27,35.0,36.0,34.8,35.0,51282
SEYB.N0000,2023-10-30,36.0,36.0,34.8,34.9,6155
SEYB.N0000,2023-10-31,35.8,35.8,34.0,34.4,62570
SEYB.N0000,2023-11-01,35.5,37.0,35.0,35.4,337897
SEYB.N0000,2023-11-02,36.8,36.8,35.5,36.5,22273
SEYB.N0000,2023-11-03,36.5,36.5,35.0,35.4,27364
SEYB.N0000,2023-11-06,36.0,36.0,35.1,35.1,93763
SEYB.N0000,2023-11-07,36.0,36.8,35.1,36.6,65252
SEYB.N0000,2023-11-08,36.9,37.5,36.1,37.4,272550
SEYB.N0000,2023-11-09,37.4,37.5,36.1,36.3,13915
SEYB.N0000,2023-11-10,36.1,37.0,36.0,36.3,4600
SEYB.N0000,2023-11-13,36.9,37.0,35.7,36.0,26548
SEYB.N0000,2023-11-14,35.8,36.0,35.5,35.5,14042
SEYB.N0000,2023-11-15,35.3,35.7,34.7,35.0,8965
SEYB.N0000,2023-11-16,35.0,35.0,33.7,33.7,33843
SEYB.N0000,2023-11-17,34.3,34.3,33.6,33.7,23721
SEYB.N0000,2023-11-20,34.3,35.0,33.2,33.5,54990
SEYB.N0000,2023-11-21,33.5,33.9,33.0,33.0,56845
SEYB.N0000,2023-11-22,33.9,35.0,33.2,34.2,33548
