symbol,date,open,high,low,close,volume
KGAL.N0000,2023-08-23,126.5,128.0,126.0,126.25,415
KGAL.N0000,2023-08-24,126.5,126.5,126.25,126.5,265
KGAL.N0000,2023-08-25,126.25,128.75,126.0,127.25,2486
KGAL.N0000,2023-08-28,127.0,129.0,125.0,125.25,2865
KGAL.N0000,2023-08-29,125.25,129.0,124.75,128.75,5641
KGAL.N0000,2023-08-31,128.75,128.75,127.0,127.25,158
KGAL.N0000,2023-09-01,128.75,129.0,128.0,128.0,1458
KGAL.N0000,2023-09-04,128.0,128.0,126.0,126.5,478
KGAL.N0000,2023-09-05,126.5,128.0,126.25,128.0,320
KGAL.N0000,2023-09-06,126.0,129.0,126.0,128.0,370
KGAL.N0000,2023-09-07,128.5,132.75,128.5,129.0,1875
KGAL.N0000,2023-09-08,132.75,132.75,132.0,129.0,2
KGAL.N0000,2023-09-11,131.75,131.75,129.0,129.0,819
KGAL.N0000,2023-09-12,127.5,127.5,127.5,127.5,700
KGAL.N0000,2023-09-13,128.0,129.75,128.0,128.5,312
KGAL.N0000,2023-09-14,128.0,128.25,126.25,127.75,1780
KGAL.N0000,2023-09-15,128.25,128.25,127.0,127.75,3
KGAL.N0000,2023-09-18,128.25,128.25,127.0,127.75,55
KGAL.N0000,2023-09-19,128.25,128.25,126.5,126.5,116
KGAL.N0000,2023-09-20,128.25,128.25,127.0,128.0,643
KGAL.N0000,2023-09-21,128.25,128.25,126.0,126.0,126
KGAL.N0000,2023-09-22,128.25,128.25,128.25,128.25,593
KGAL.N0000,2023-09-25,125.5,125.5,125.5,128.25,36
KGAL.N0000,2023-09-26,125.5,125.5,124.25,125.0,1378
KGAL.N0000,2023-09-27,127.75,127.75,123.0,124.5,358
KGAL.N0000,2023-10-02,125.5,127.5,125.5,127.5,1150
KGAL.N0000,2023-10-03,126.0,127.0,120.0,121.0,5305
KGAL.N0000,2023-10-04,126.0,126.0,126.0,121.0,4
KGAL.N0000,2023-10-05,126.0,126.0,122.0,121.0,30
KGAL.N0000,2023-10-06,121.75,121.75,120.0,121.0,1371
KGAL.N0000,2023-10-09,121.0,122.75,121.0,122.5,151
